msafips,msaname,population,households,workforce,housing_units,fb_population,wage_50,hourly_wage_50,valueh_50,hhinc_50,rent_50,wage_resid_raw,wage_resid,hourly_wage_resid_raw,hourly_wage_resid,rent_resid_raw,rent_resid,hp_resid_raw,hp_resid,amenity_index,year,pop_growth,hh_growth,hh_log_growth,emp_growth,fb_growth,fb_shock,hhinc_growth,hp_growth,hp_resid_growth,hp_log_growth,wage_growth,hourly_wage_growth,wage_resid_growth,hourly_wage_resid_growth,rent_growth,rent_resid_growth,amenity_growth,wrluri,obs,unaval,log_wrl,log_pop_1990,housing_supply_elasticity,inv_elasticity,saiz_elasticity,saiz_inv_elasticity
38060,"Phoenix-Mesa-Chandler, AZ Metro Area",4514257,1703600,2229223,1703600,691509,48000,24.03846153846154,445000,82000,1610,9.89211539658491,0.1038439308211494,2.642519122904732,0.06855883152476183,6.212598828744144,0.2687902271181901,10.30814344030125,0.3624132407946288,0.05373577087137421,2022,2.143640933518149,2.117917637917638,0.7504333596986665,2.191645053905732,3.9711086226203807,0.2456803155730874,2.6451612903225805,5.235294117647059,0.16216259780552453,1.6554230256759244,2.6101141924959217,2.5641025641025643,0.9295861459244517,0.9560080593141036,3.4038054968287526,1.0338184207893484,0.009632013834141764,0.6405149420554003,11,0.224947390430713,1.2921251392406898,15.525554059288254,2.5611558998112,0.3904487032881195,1.1940621027271228,0.8374773788700742
38300,"Pittsburgh, PA Metro Area",2435927,1053299,1206089,1053299,101288,45000,23.076923076923077,190000,67000,910,9.749991587235424,-0.03827987852833736,2.5498690492675498,-0.02409124211242064,5.724337466484717,-0.21947113514123728,9.557595924210773,-0.3881342752958492,-0.06013894111927378,2022,1.1805438030739646,1.281909637029248,0.24835087007760492,1.3469955058789893,1.8467709586843162,0.0225075773216361,2.438136826783115,3.619047619047619,-0.11048297603789337,1.2862109025629085,2.3684210526315788,2.3587223587223582,0.826414670405148,0.8522507058426494,2.5068870523415976,0.8289650743414043,-0.005053340223237911,-0.0632766669212808,56,0.452998820374355,1.0772944472613646,15.322751168722103,3.9312104216949306,0.2543745800228248,0.8224137030993893,1.215933047116494
38860,"Portland-South Portland, ME Metro Area",417566,183809,225133,183809,27271,50000,25,350000,78100,1330,9.802915626830822,0.01464416106706245,2.5785807397608,0.00462044838082942,6.197865758769843,0.25405715714388855,10.222627890560284,0.27689769105366047,0.08148243318326022,2022,1.9401280514435988,2.199830054095457,0.7883801092420502,1.9574059261320165,4.458960104643558,0.098292027914843,2.2314285714285713,3.111111111111111,-0.23048707495835785,1.1349799328389842,2.6954177897574123,2.5999999999999996,0.7848423407406084,0.859911597209079,2.587548638132296,0.8318857012182601,-0.007996587950754558,0.12916054110974115,16,0.326639980728621,1.140764770852102,14.705837940203622,2.2252073463841207,0.44939632327969925,1.1325576219520042,0.882957282364551
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2217477,899552,1176666,899552,298366,53000,27.243589743589745,500000,87180,1527,9.91017836768723,0.1219069019234702,2.717248363625332,0.14328807224536178,6.3489637825125955,0.4051551808866414,10.523964648801952,0.57823444929533,0.06062429284745715,2022,1.885609693877551,1.9265325703320426,0.6557217914202926,1.9500338079707262,3.3630072137060414,0.1782704081632653,2.906,6.896551724137931,0.5413433285799556,1.9310215365615626,2.886553019988018,2.833333333333333,0.9799372238690154,1.040166734376928,3.494279176201373,1.2770353407522297,0.046972673139852233,0.6042613180147282,18,0.5649001094114781,1.2821168448907618,12.94219789461145,0.8848283741768552,1.1301626724281841,1.1622954797323983,0.8603664192432681
38940,"Port St. Lucie, FL Metro Area",409878,156436,184191,156436,68309,45000,22.43589743589743,370000,73500,1530,9.843066968950517,0.05479550318675663,2.594742881618271,0.02078259023830053,6.220463966846275,0.2766553652203205,10.25632243074094,0.3105922312343168,0.0806971495011725,2022,1.5806608357628766,1.5272180568572322,0.42344781686476374,1.8081340558369654,3.062085350546889,0.17739907754485015,2.6281913752413644,5.103448275862069,-0.05692236310723692,1.6299164437776419,2.6470588235294117,2.566666666666666,0.8677966566337272,0.8643219272946008,2.8385899814471243,0.9773296527876187,0.037750647723517654,-0.26083425184090936,3,0.37987159731070796,1.0076534025643442,14.611880621071496,2.3719571941193367,0.42159276840207954,1.0862816035226033,0.9205716057026019
39300,"Providence-Warwick, RI-MA Metro Area",1673534,679883,866881,679883,259338,50000,26.442307692307693,399000,80000,1217,9.90508905270632,0.1168175869425596,2.707402139826933,0.1334418484469624,6.168922798623544,0.22511419699759028,10.277416901016409,0.33168670150978485,0.00623234230125398,2022,2.5089336311710118,2.714277159419364,0.9985256783132943,2.7473283555600627,3.5164951389171377,0.2782318636343193,2.395209580838323,2.901818181818182,-0.28466452960806166,1.0653374997832366,2.5,2.5781250000000004,0.9340604667648638,0.9449989130620182,2.4585858585858587,0.8086953909561627,-0.059043921422245724,0.928382407341684,14,0.305675323071824,1.3682277399648288,12.92361483342483,1.1420199775677868,0.8756414245307219,1.5344345116906293,0.6517058840772598
39340,"Provo-Orem, UT Metro Area",685067,206860,346949,206860,56986,38000,20.240384615384617,450000,84000,1290,9.535129675185276,-0.25314179057848385,2.439534541150681,-0.1344257502292896,6.0121945284056215,0.06838592677966737,10.158893635353214,0.21316343584659236,0.09112448845422794,2022,2.5756141393026595,2.908278033966933,1.0675611651308188,3.323903046560644,3.861886690159935,0.15877014234045914,2.8,6.206896551724138,0.3445346546467931,1.8256610209037376,2.923076923076923,2.6328955597248282,1.0343195096590936,1.0296912992864984,3.553719008264463,1.1339759964164209,0.005105561405154585,0.905728831887245,4,0.423647824937557,1.362444406564598,14.330448116128661,1.570950134436973,0.6365574425813325,0.964457910236118,1.036851882686286
39540,"Racine, WI Metro Area",196166,78571,92910,78571,10528,50000,25.48076923076923,250000,75400,1010,9.864347371613844,0.07607590585008417,2.629054293471573,0.05509400209160242,5.781215569283951,-0.16259303234200306,9.703085056710954,-0.24264514279566815,-0.08175364173957825,2022,1.1634994068801898,1.2443145825414925,0.2185848422047716,1.1552521635332738,1.4429824561403508,0.019169632265717676,2.2373887240356085,3.4482758620689653,-0.18645531323877937,1.2378743560016172,2.5,2.536613381832105,0.9903162269439729,0.9200729912991767,2.5376884422110555,0.7846689391446651,-0.05426043042099093,-0.32482992112636677,4,0.0873378524284262,0.9840129592141306,13.437271922680234,2.2153179193387613,0.4514024787460234,2.676815730615928,0.3735781991126833
39580,"Raleigh-Cary, NC Metro Area",1292863,489880,691207,489880,189690,57000,28.846153846153847,425000,95000,1455,9.835647489341872,0.04737602357811354,2.623070768356358,0.04911047697638748,6.104752982396163,0.1609443807702089,10.18068234215753,0.2349521426509078,0.02806530239621132,2022,1.7436954615955222,1.6956732433367947,0.5280798556808985,1.6865700412366103,5.46735840899265,0.20904309124013756,2.7941176470588234,5,0.02241421495159912,1.6094379124340996,2.923076923076923,2.9577048210588583,0.8851097073359124,0.9360050653459759,3.142548596112311,0.9525599058048035,-0.006981769187012696,0.08083398733288051,8,0.11680780372737701,1.125200335440598,12.186716518537896,1.6106503901639373,0.6208672012914092,2.653848563053221,0.3768112521271794
39740,"Reading, PA Metro Area",430310,162184,220835,162184,41034,45000,23.076923076923077,250000,75300,1107,9.79644315754159,0.0081716917778305,2.5743953861711413,4.350947911708758e-4,5.833630413234256,-0.11017818839169811,9.72507466955335,-0.2206555299532713,-0.03658070051275753,2022,1.314027983901012,1.2805887183374391,0.24731990839441664,1.3668238760150524,3.8378226711560046,0.09265468403598454,2.281749037907942,3.225806451612903,-0.2931855705442228,1.1711829815029446,2.3062730627306274,2.3999999999999995,0.7326400073505752,0.8001070208613941,2.556581986143187,0.7617942068682133,-6.26447148950729e-4,0.18308815360069222,9,0.24170997723934198,1.1578518430470504,14.072369696997274,1.8215034015934086,0.5489970532721615,1.4959214195159394,0.6684843113775234
39820,"Redding, CA Metro Area",180874,71213,77247,71213,10947,45000,24.03846153846154,400000,68400,1260,9.742138467717954,-0.04613299804580606,2.617414978821659,0.04345468744168856,6.179218588879171,0.2354099872532167,10.351579983431067,0.40584978392444526,0.05552340519830035,2022,1.1861367958554658,1.2607417898557138,0.23170026984222147,1.2626597796593546,2.0843488194973343,0.037346711259754736,2.6823529411764704,5.161290322580645,0.005811160601307819,1.6411866107486812,2.6470588235294117,2.6737967914438507,0.8580175043330378,0.9548864175502465,2.8506787330316743,1.0318199934091528,0.00954457009824456,-0.810055315494537,1,0.5841074751499761,0.7838762852927318,12.972261158156934,1.0544743962262628,0.948339763941908,1.340037938307409,0.7462475288297373
39900,"Reno, NV Metro Area",300669,113776,149451,113776,39748,49000,24.03846153846154,500000,89700,1806,9.974062209888189,0.18579074412442864,2.714005926478253,0.14004563509828216,6.344609484030436,0.4008008824044822,10.457485071634396,0.5117548721277743,0.06084101729335522,2022,1.1751033744225492,1.0999120271459093,0.09523020128422921,1.0640717113319853,1.3247566991067858,0.03808243377392854,2.669642857142857,5.2631578947368425,0.03920934047650704,1.6607312068216498,2.554344992962519,2.5,0.8417321792165762,0.9320204034583479,3.473076923076923,1.0162658786938952,0.016073379429078057,1.0061758458614358,2,0.393503843547212,1.387837131902168,12.105555935238474,0.8451606589082398,1.1832069908362493,1.7197909975373522,0.5814660045505216
40060,"Richmond, VA Metro Area",1232935,493819,641997,493819,108746,49000,24.03846153846154,330000,79000,1300,9.824750674438882,0.03647920867512155,2.6188053188646627,0.04484502748469232,5.961921211467998,0.01811260984204388,9.990831719209693,0.04510151970307063,-0.0168938027693186,2022,1.418707676729321,1.48884165460685,0.3979984045996261,1.4227237974936011,3.678200575004228,0.0911116097370132,2.3319656404049947,4.258064516129032,-0.025314852915906634,1.4488147181012252,2.46702245493908,2.491032283778398,0.7841087835156824,0.8741648212035258,2.8077753779697625,0.9133088977829029,0.011603922678409668,-1.1196441054344186,3,0.155466615729383,0.6314610645458001,12.61376527087869,2.2200840022996844,0.4504334065576552,3.4418797396402794,0.29053891351372807
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4208369,1311296,1941163,1311296,949027,42000,22.22222222222222,550000,80200,1665,9.936318305636735,0.1480468398729773,2.719871072619947,0.14591078123997647,6.364490248234172,0.4206816466082177,10.54477307642246,0.5990428769158385,0.06441044494832386,2022,1.6181746452574683,1.512527149558744,0.4137818608832404,1.7363019426880635,2.395474222250268,0.2125790511668254,2.43030303030303,4.888888888888889,-0.038959829042978456,1.5869650565820415,2.1,2.1286549707602336,0.8315653526318947,0.8675099939416138,2.941696113074205,0.9661379173250664,0.03243146103089886,0.6825768882408745,18,0.287874325904485,1.303612748496046,14.024908063806366,1.5792049305850764,0.6332300391371701,1.301129817249416,0.7685628188231031
40220,"Roanoke, VA Metro Area",131829,58969,62110,58969,11736,40000,19.23076923076923,200000,51000,890,9.733102828346944,-0.05516863741681455,2.456822487788034,-0.11713780359193704,5.692342610025362,-0.25146599160059235,9.691845805673267,-0.2538843938333546,-0.02324349739630759,2022,0.5849317803660565,0.6504412089124201,-0.43010436341921476,0.5313315368493092,2.784341637010676,0.03337104825291182,1.8214285714285714,2.962962962962963,-0.16530460535616243,1.086189768669552,2.3529411764705883,2.2222222222222223,0.8395115256125258,0.8271096126112338,2.5141242937853105,0.838386451142962,0.010877671669298278,0.1286505907773975,2,0.571943000751023,1.140601790435236,15.252585719669199,3.82685515428488,0.26131117057835673,0.6874444935845135,1.454662899088392
40380,"Rochester, NY Metro Area",1210374,511018,598509,511018,78378,45000,23.076923076923077,200000,71000,1030,9.758025815530258,-0.03024565023350156,2.569738532740168,-0.00422175863980234,5.803111010770631,-0.14069759085532318,9.631697456867792,-0.31403274263882963,-0.04427710807595746,2022,1.2166690456421525,1.3739332899569283,0.31767764091619277,1.2293499024340147,1.370484350410911,0.021298196870608528,1.9722222222222223,2.3529411764705883,-0.43975305138258847,0.8556661100577205,2.142857142857143,2.1333333333333333,0.8085175689727802,0.8312578589316477,2.1914893617021276,0.6392934153316032,-0.05693863577186141,-0.3787233179005292,26,0.19487011786909,0.9636614823331519,11.78926090719643,1.3678686672531362,0.7310643367598544,2.975647068261676,0.3360613597849101
40420,"Rockford, IL Metro Area",140196,54981,69937,54981,12288,45000,22.067307692307693,200000,72500,940,9.783977099514766,-0.00429436624899359,2.542068908693038,-0.03189138268693226,5.7332530663312635,-0.21055553529469065,9.548338216956994,-0.39739198254962815,-0.05321872147691245,2022,0.4942570068746695,0.508377253814147,-0.6765314813952177,0.4854207877841402,0.9990243902439024,-4.230565838180857e-5,2.183406113537118,3.2,-0.21445290916175175,1.163150809805682,2.25,2.295,0.8507700793339676,0.8658359286978303,2.5543478260869565,0.8379279765028915,-0.009024046166089393,-0.4578778296709055,2,0.03405090905626,0.9329992323240648,14.006439960723261,2.6584102750654037,0.3761646610305091,3.2396564035330737,0.30867470973447353
40900,"Sacramento-Roseville-Folsom, CA Metro Area",2292889,838621,1099209,838621,458904,50000,26.923076923076923,600000,90000,1674,9.91070296219799,0.12243149643422946,2.7300357735609615,0.1560754821809911,6.417857186233595,0.4740485846076412,10.623600610109191,0.677870410602571,0.07683753700821615,2022,1.5511043612969564,1.5131663466951513,0.41420437370333296,1.568788052646452,2.768868749886869,0.1983229943919417,2.769230769230769,4.363636363636363,0.054407661054733936,1.47330573810952,2.5,2.5454545454545454,0.9160737683863136,0.9461839861037389,3.1704545454545454,1.024809005006869,0.011669183963209803,0.7992776711471384,8,0.473117330066867,1.3348109621233772,11.850796722505148,0.7306637901039065,1.3686185268025828,1.8235259664228847,0.5483881328883118
40980,"Saginaw, MI Metro Area",188708,79211,80070,79211,4268,36000,19.23076923076923,150000,52810,860,9.75339411239355,-0.03487735337020936,2.493821050230136,-0.08013924114983428,5.534205388823526,-0.40960321280242784,9.268076720222192,-0.6776534792844302,-0.0942980472383857,2022,0.4823935110981592,0.537034651552235,-0.6216926585248821,0.4783982888313985,0.4593692821009579,-0.012840274955200912,1.8210344827586207,3.1578947368421053,-0.3122772205045372,1.1499055830556593,2,1.9999999999999996,0.8508967884521574,0.7711232568477362,2.245430809399478,0.6791560112205914,-0.0131153320657003,-1.08637928962708,1,0.106197881990021,0.6489971074439338,14.64532315246946,3.882772090314522,0.25754795201461217,2.7632941003488556,0.3618869232463362
41060,"St. Cloud, MN Metro Area",109765,41019,57816,41019,5680,45000,22.64957264957265,300000,80000,890,9.760756256246074,-0.02751520951768604,2.567256771808442,-0.0067035195715283696,5.942998718150061,-8.098834758927254e-4,9.893312042572337,-0.05241815693428542,0.00315153343443487,2022,0.5619205586186067,0.6333220108695652,-0.45677628022989225,0.5992226771000674,1.885164288084965,0.013653187535515181,2.8294546226214896,4.8,0.11470125186944635,1.5686159179138457,3,2.813163481953291,0.9860939349603122,0.9515005736324615,2.2531645569620253,1.0363242402376027,0.01275775194970325,-0.5847448557615278,4,0.08643496559176861,0.8818049313121773,12.147956125794497,2.0811129966834105,0.4805121113527528,3.4362921795830705,0.2910113423828038
41180,"St. Louis, MO-IL Metro Area",2894143,1212883,1446451,1212883,150018,50000,25,225000,80200,1000,9.826692743002898,0.03842127723913791,2.58082379519838,0.00686350381840972,5.74783726174522,-0.1959713398807343,9.625132138454717,-0.320598061051907,-0.06817092910803128,2022,1.186567684314793,1.3130986921877708,0.2723897579092647,1.2493908311559307,2.5223283341179634,0.037121251877751026,2.50625,3.3333333333333335,-0.2915458314310211,1.203972804325936,2.5,2.476190476190476,0.84091811714943,0.8578536943071193,2.444987775061125,0.7227130386635361,-0.04297403611381408,-0.5088812713888853,37,0.17125001424499298,0.912731898175556,11.606096995858023,1.4547227329409858,0.6874162184695627,3.345898435572423,0.2988733875984846
41420,"Salem, OR Metro Area",486998,185509,228104,185509,70213,42000,21.978021978021975,425000,71400,1230,9.835456864224357,0.04718539846059499,2.5951701895219466,0.02120989814197615,6.153877295288782,0.2100686936628282,10.372573780833342,0.42684358132672,0.05850562085632548,2022,2.0486891700881737,2.104995007262164,0.7443130952845802,2.276305285007185,4.0557416820702406,0.22254240425388705,2.7251908396946565,7.391304347826087,0.4837989428779555,2.0003042211211106,2.616985481961493,2.6221470836855447,1.0280484137694792,1.0007796941560152,3.106060606060606,1.1733397574755733,0.0328405211712213,0.35916685064633713,6,0.454250183002828,1.2116929821105105,14.878199597530552,2.317594803060141,0.43148180979677925,0.8619427242614391,1.1601698951132235
41620,"Salt Lake City, UT Metro Area",978305,361010,544477,361010,152954,45600,23.504273504273502,500000,89000,1450,9.825639009922952,0.03736754415919208,2.5988323088059735,0.02487201742600309,6.18472899666161,0.24092039503565577,10.314945648503304,0.3692154489966821,0.06681900147450483,2022,0.9114824021347008,1.0485819846405875,0.04743876061636598,1.1213913666723647,2.9951045664604057,0.0949267314629856,2.870967741935484,6.896551724137931,0.4810718080468579,1.9310215365615626,2.6496223126089484,2.657004830917874,0.9990284040829405,1.002843431496523,3.7958115183246073,1.290991251390575,0.07061300811951282,0.6117112159729015,5,0.23903723823598402,1.28418168107743,13.096015295280113,1.3479373577267393,0.7418742378996555,1.6972402477922843,0.5891917784183871
41700,"San Antonio-New Braunfels, TX Metro Area",2104439,784782,1042673,784782,283708,40000,20.384615384615383,250000,70000,1271,9.766156891290718,-0.02211457447304177,2.51463819010063,-0.05932210127934034,5.9278991162284145,-0.01590948539753967,9.843737782116165,-0.1019924173904574,0.02500414147127548,2022,1.605214179688513,1.7266018956094729,0.5461552547043969,1.8183218061266841,2.225440055222616,0.11916381515817673,2.6980150317980343,4.761904761904762,0.07961173719090907,1.5606477482646675,2.542103590721322,2.570670708601743,0.8534687902166507,0.8843061499460299,3.2842377260981914,1.056251851892048,0.05360301987575049,0.10336924120783782,10,0.105097136265007,1.1324883732975897,13.793576761339134,2.000183931935728,0.4999540212445488,2.2081056526735976,0.4528768805918274
41740,"San Diego-Chula Vista-Carlsbad, CA Metro Area",2504828,908104,1294545,908104,592469,52000,26.923076923076923,750000,94500,1990,9.914000386910924,0.1257289211471644,2.7248390106893536,0.15087871930938324,6.6395083096623395,0.6956997080363854,10.912982392972165,0.9672521934655424,0.15263275680422173,2022,1.0056896634100962,1.0250209665021328,0.024713067505201636,1.0366261853322294,1.3040671415113443,0.05546528486258846,2.7687439571064427,4.615384615384615,0.026765403194122572,1.529395204760565,2.888888888888889,2.8,0.9078220078370425,0.9609997202096536,3.2892561983471076,1.0139898970932668,5.428539577045643e-4,0.7954546165253433,7,0.547047069640772,1.3338041972237338,14.559559481265428,1.725270776721025,0.5796191609415403,0.7817015212304687,1.2792606549184014
41860,"San Francisco-Oakland-Berkeley, CA Metro Area",4254308,1622049,2244702,1622049,1415572,80000,38.888888888888886,1000000,131100,2320,10.128968564272762,0.3406970985090023,2.9239232972849294,0.349963005904959,6.864211858357471,0.9204032567315172,11.157733465472033,1.2120032659654107,0.1252519417098716,2022,1.1506149827136265,1.1435418977005067,0.13413037368748704,1.1587227270404357,1.6761356706865826,0.15443926996682283,3.2775,3.6363636363636362,0.020035843355904248,1.2909841813155651,3.4782608695652173,3.235555555555555,0.9746532522483928,1.0115022307694415,3.488721804511278,1.0507417325378032,-0.013085320731090255,1.1827533275095956,18,0.595383957026976,1.4309697204868703,14.733730627469063,1.7910656553706206,0.558326824592632,0.6964954018391277,1.435759658081668
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1871743,656477,995953,656477,797697,80000,40,1200000,150000,2590,10.171644345710074,0.3833728799463145,2.981975874458745,0.4080155830787744,6.9552018335815715,1.0113932319556174,11.272052662940286,1.326322463433664,0.12567181917517878,2022,1.2555612498842874,1.2692462365965609,0.23842320978015508,1.2151340126692238,2.183909587938488,0.29007715517299204,2.983234223663014,4.363636363636363,0.050755623134850714,1.47330573810952,3.0951367663558633,3.025454545454545,1.0187165701710068,1.0632786371813097,3.139393939393939,1.0581368881283524,-0.0370508866562618,0.942557478944462,6,0.683956188537816,1.3718296190625299,15.263442674566146,3.216479237807145,0.3108989444874378,0.5729747429316028,1.7452776275679085
42140,"Santa Fe, NM Metro Area",145177,68272,70738,68272,20186,40000,21.36752136752137,360000,74000,1200,9.84155309574566,0.05328162998190144,2.632621842006965,0.05866155062699452,6.227844965866877,0.28403636424092316,10.42100750690741,0.47527730740078766,0.06381460937973744,2022,1.2718090232150678,1.5252904378909742,0.4221848430019186,1.2057956191937271,3.5136640557006094,0.126508979413053,2.3208405206209815,3.789473684210526,-0.032829700159126673,1.3322271398496142,2,2.2051282051282053,0.883181819312707,0.917377136082393,2.459016393442623,0.9419800642133165,-9.728729877760273e-4,0.793894588947296,1,0.27253427892227,1.333393087507266,14.442380640270258,1.7635294325716568,0.5670446897740491,1.2354211663892467,0.8094405593864724
42220,"Santa Rosa-Petaluma, CA Metro Area",362447,145326,190681,145326,70649,54000,27.692307692307693,700000,95400,2000,9.972152925843917,0.1838814600801548,2.818937715523384,0.24497742414341372,6.588508966024457,0.6447003643985028,10.838416543813691,0.8926863443070712,0.08781263393836491,2022,0.485791372691986,0.5154665503261436,-0.6626828654555617,0.5136852710922893,0.6760217018955668,-0.04538021916750659,2.4461538461538463,3.111111111111111,-0.20099096668677596,1.1349799328389842,2.7,2.5043478260869563,0.9937338633989228,1.0309091034386406,2.9940119760479043,0.8610646750342452,-0.08557625476855593,1.6938441753387459,5,0.646108166319951,1.5462519003159785,11.885708966622023,0.5720360596227092,1.7481415431390073,1.4659273419073826,0.6821620495179904
42540,"Scranton--Wilkes-Barre, PA Metro Area",507364,211383,246727,211383,46318,43000,21.634615384615383,199000,63000,920,9.726439692172509,-0.06183177359125125,2.519946267925765,-0.05401402345420525,5.655193604469465,-0.28861499715648886,9.43105012596572,-0.5146800735409016,-0.06769579709999665,2022,0.699964957880476,0.7586730408941146,-0.27618437055779843,0.771663320134862,2.746235029052532,0.04063230331575709,2.2487952882384437,2.948148148148148,-0.4151973543208207,1.0811772268460071,2.4431818181818183,2.3885350318471334,0.8766620665570404,0.8951152887599012,2.6436781609195403,0.7084845338223786,-0.06667285588231481,0.29529293496161757,10,0.347475054241946,1.192495066874352,12.800633535691045,1.1340498325341113,0.8817954655179765,1.615684473707824,0.618932728681304
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",3455645,1379460,1864991,1379460,786304,66000,33.65384615384615,675000,109000,1870,10.08554022598967,0.29726876022590965,2.8639901764157965,0.29002988503582605,6.566061530796631,0.6222529291706769,10.779691775707494,0.8339615762008723,0.05742822525805211,2022,1.3495898286086978,1.3773251460236633,0.3201433182519118,1.3855699437597047,3.1977226051770065,0.21105480733368093,3.1142857142857143,6,0.29940298667772147,1.7917594692280545,3.3,3.1818181818181817,1.1046787232121478,1.113071347446347,3.8398357289527723,1.240443341936822,-0.002284039134635825,0.7299357491799384,22,0.610580170899148,1.316391008086437,13.136983973689377,0.8922613742760926,1.1207478311064598,1.0341270240399978,0.9669991952181323
43900,"Spartanburg, SC Metro Area",120202,44351,55000,44351,12019,35000,18.75,230000,52200,820,9.674970183651268,-0.11330128211249146,2.486353447044117,-0.0876068443358533,5.784609849790465,-0.15919875183548893,9.86834251121086,-0.07738768829576159,-0.00785609749442616,2022,0.10958437035618886,0.10790209960343528,-2.2265309481174214,0.09912053056516724,0.5271491228070175,-0.009828697499293456,1.9319022945965951,4.380952380952381,0.08561451787268659,1.477266139325618,2.121212121212121,2.2697368421052633,0.7508451387101012,0.8573435203784703,2.204301075268817,0.9064486862116636,0.01791891628067902,-1.09568250179291,1,0.11225164058449201,0.6441236757274205,15.055519683722626,4.397386487965398,0.2274078029613186,2.54670515728188,0.3926642222954888
44060,"Spokane-Spokane Valley, WA Metro Area",662336,267643,311141,267643,45226,40000,22.94973544973545,400000,65800,1096,9.771263128924016,-0.01700833683974423,2.6363567102401007,0.06239641886013025,6.085576009215942,0.14176740758998818,10.271420270417911,0.3256900709112891,0.01496107088602966,2022,1.8090680651152629,1.8687543639156543,0.6252720933598344,1.9440237425804436,2.489733003027801,0.07391292472413416,2.7302904564315353,6.956521739130435,0.4937126127261262,1.939679599304677,2.5,2.651969429747208,0.9261980504293721,1.0024306590365057,3.0873239436619717,1.2517832091211032,0.05788486812519586,-0.7622214357058197,3,0.476787958892819,0.8054836614262116,11.696928939879927,0.8221088957199121,1.2163838698330962,2.727141376945625,0.36668432683896696
44140,"Springfield, MA Metro Area",694237,277760,328189,277760,72048,47000,25,350000,72600,1040,9.72054468984171,-0.06772677592205056,2.625334910708497,0.05137461932852671,6.048913444703807,0.10510484307785271,10.090035105998124,0.14430490649150052,0.00848354235814277,2022,1.2999719122163134,1.3885847693607491,0.3282850769352059,1.331714284554924,2.093749091860161,0.0704759943075425,2.359747773516219,3.111111111111111,-0.4117969917968516,1.1349799328389842,2.3501175058752937,2.488038277511962,0.7271823614731634,0.8672174435673394,2.135523613963039,0.7107121626617392,-0.05170983731711944,0.35916664004325943,5,0.38507125899503203,1.2116929194154753,13.403528259027844,1.2652759262174884,0.7903414419568352,1.3064669579469834,0.7654231084201519
44180,"Springfield, MO Metro Area",419128,164907,189953,164907,13772,36000,18.356643356643357,200000,55000,815,9.677967368628536,-0.11030409713522538,2.4113501963052895,-0.16261009507468094,5.607507200419438,-0.33630140120651575,9.609431953000673,-0.33629824650595097,-0.02804831391006293,2022,1.728933256331986,1.7506608490716264,0.5599933446928294,1.5682394220846234,5.294886582083814,0.04608118142067486,2.046968625553612,3.8095238095238093,-0.1219937407419387,1.3375041969504586,2.371385284236875,2.290909090909091,0.937820220560269,0.8921584285916329,2.308781869688385,0.8273682875427646,-0.0259332184687706,-0.4465676347414653,3,0.129374140293957,0.9374384796815535,13.450568679750658,2.1430107144859316,0.46663322457530565,2.4476881191541917,0.4085487820832149
44220,"Springfield, OH Metro Area",134999,56033,59221,56033,4283,41600,21.033653846153847,170000,58000,783,9.789482971346883,0.00121150558312521,2.5385109967306594,-0.03544929464931101,5.4815987563714845,-0.4622098452544696,9.380086810333378,-0.5656433891732444,-0.13445010866282636,2022,0.1444247359682306,0.15371384365535706,-1.8726625631679035,0.1347696074861637,0.1800184936112979,-0.02087113366768799,1.9727220162579504,2.72,-0.42937143496234853,1.0006318803079068,2.2222222222222223,2.237215909090909,0.849242009069183,0.8416068536090864,2.0232558139534884,0.5466555247163045,-0.09278712696040371,-0.507880210876465,1,0.0260587419513157,0.9131336692416303,12.945931641512075,2.617849398680034,0.3819929444773323,3.5861326964531384,0.2788519234073656
44300,"State College, PA Metro Area",159266,60457,72036,60457,16861,39800,20.833333333333332,245000,70500,1050,9.46564220978628,-0.32262925597748016,2.44526428763471,-0.12869600374526025,5.94237758660101,-0.00143101502494413,9.865557933817811,-0.08017226568881064,0.06516272695185116,2022,1.2821491249255341,1.3821902149062644,0.32366935328840185,1.2541523033531807,2.2846883468834687,0.07632549227970181,2.517857142857143,3.6296296296296298,-0.023417385659840313,1.2891306126662414,2.4875,2.3745448788982113,0.8249198853958397,0.9299598144895791,2.5485436893203883,0.8591395296967601,-0.03472741536590464,0.24567292506496152,6,0.37180368713552603,1.1773227015586403,11.813022649985724,0.8819400119250383,1.1338639663453622,2.1728619620958263,0.4602225164066352
44700,"Stockton, CA Metro Area",594698,177869,269355,177869,164565,46000,24.03846153846154,590000,87000,1630,9.931551349950947,0.14327988418718896,2.742690496749544,0.16873020536957384,6.3287607672232005,0.3849521655972463,10.56115371022798,0.6154235107213566,0.04098180990860864,2022,1.2610193786696806,1.1411368448065695,0.13202499778707733,1.400541799690103,2.1495748265997885,0.1866153803745115,2.7873894655901577,5.2444444444444445,0.08582922035551732,1.65716931525529,2.3,2.307692307692308,0.876771326665601,0.9250136348946589,3.214990138067061,1.0146126392681403,0.01910126238605976,1.4148538907369,3,0.103106562521247,1.4849747396774837,11.978331039345155,1.330871399994884,0.7513873992662582,2.1734473403485546,0.4600985638969429
